0.15075,10.704,4.7387e-06
0.15075,10.854,4.0893e-06
0.15075,11.005,3.5286e-06
0.15075,11.156,3.0446e-06
0.15075,11.307,2.6268e-06
0.15075,11.457,2.2663e-06
0.15075,11.608,1.9551e-06
0.15075,11.759,1.6866e-06
0.15075,11.91,1.4548e-06
0.15075,12.06,1.2549e-06
0.15075,12.211,1.0824e-06
0.15075,12.362,9.335e-07
0.15075,12.513,8.0509e-07
0.15075,12.663,6.9431e-07
0.15075,12.814,5.9875e-07
0.15075,12.965,5.1632e-07
0.15075,13.116,4.4522e-07
0.15075,13.266,3.8389e-07
0.15075,13.417,3.31e-07
0.15075,13.568,2.8539e-07
0.15075,13.719,2.4605e-07
0.15075,13.869,2.1213e-07
0.15075,14.02,1.8288e-07
0.15075,14.171,1.5766e-07
0.15075,14.322,1.3591e-07
0.15075,14.472,1.1716e-07
0.15075,14.623,1.0099e-07
0.15075,14.774,8.7048e-08
0.15075,14.925,7.5031e-08
0.15075,15.075,6.467e-08
0.15075,15.226,5.5739e-08
0.15075,15.377,4.804e-08
0.15075,15.528,4.1403e-08
0.15075,15.678,3.5683e-08
0.15075,15.829,3.0751e-08
0.15075,15.98,2.6501e-08
0.15075,16.131,2.2838e-08
0.15075,16.281,1.968e-08
0.15075,16.432,1.6959e-08
0.15075,16.583,1.4614e-08
0.15075,16.734,1.2592e-08
0.15075,16.884,1.085e-08
0.15075,17.035,9.3493e-09
0.15075,17.186,8.0557e-09
0.15075,17.337,6.9409e-09
0.15075,17.487,5.9802e-09
0.15075,17.638,5.1525e-09
0.15075,17.789,4.4392e-09
0.15075,17.94,3.8246e-09
0.15075,18.09,3.295e-09
0.15075,18.241,2.8387e-09
0.15075,18.392,2.4455e-09
0.15075,18.543,2.1068e-09
0.15075,18.693,1.815e-09
0.15075,18.844,1.5635e-09
0.15075,18.995,1.3469e-09
0.15075,19.146,1.1602e-09
0.15075,19.296,9.9946e-10
0.15075,19.447,8.6094e-10
0.15075,19.598,7.416e-10
0.15075,19.749,6.388e-10
0.15075,19.899,5.5024e-10
0.15075,20.05,4.7395e-10
0.15075,20.201,4.0824e-10
0.15075,20.352,3.5163e-10
0.15075,20.503,3.0286e-10
0.15075,20.653,2.6086e-10
0.15075,20.804,2.2468e-10
0.15075,20.955,1.9351e-10
0.15075,21.106,1.6667e-10
0.15075,21.256,1.4354e-10
0.15075,21.407,1.2363e-10
0.15075,21.558,1.0647e-10
0.15075,21.709,9.1698e-11
0.15075,21.859,7.8973e-11
0.15075,22.01,6.8012e-11
0.15075,22.161,5.8573e-11
0.15075,22.312,5.0442e-11
0.15075,22.462,4.344e-11
0.15075,22.613,3.741e-11
0.15075,22.764,3.2216e-11
0.15075,22.915,2.7743e-11
0.15075,23.065,2.3891e-11
0.15075,23.216,2.0573e-11
0.15075,23.367,1.7716e-11
0.15075,23.518,1.5256e-11
0.15075,23.668,1.3137e-11
0.15075,23.819,1.1313e-11
0.15075,23.97,9.7413e-12
0.15075,24.121,8.3881e-12
0.15075,24.271,7.2229e-12
0.15075,24.422,6.2195e-12
0.15075,24.573,5.3554e-12
0.15075,24.724,4.6113e-12
0.15075,24.874,3.9706e-12
0.15075,25.025,3.4189e-12
0.15075,25.176,2.9438e-12
0.15075,25.327,2.5347e-12
0.15075,25.477,2.1824e-12
0.15075,25.628,1.8791e-12
0.15075,25.779,1.6179e-12
0.15075,25.93,1.3931e-12
0.15075,26.08,1.1994e-12
0.15075,26.231,1.0327e-12
0.15075,26.382,8.8913e-13
0.15075,26.533,7.6553e-13
0.15075,26.683,6.591e-13
0.15075,26.834,5.6746e-13
